OBJECTID;DFIRM_ID;FLD_AR_ID;DUAL_ZONE;SOURCE_CIT;ShapeSTArea;ShapeSTLength
792;06037C;06037C_1211; ;06037C_FIRM1;1.65268011187436e-06;0.0096195020260248
795;06037C;06037C_1208; ;06037C_FIRM1;2.3745935777697e-06;0.0368259908718124
796;06037C;06037C_1209; ;06037C_FIRM1;1.76617049874039e-08;0.000511371343760477
805;06037C;06037C_1348; ;06037C_LOMC42;4.90556317345181e-06;0.0170831382892179
812;06037C;06037C_1468; ;06037C_STUDY6;1.7410616237612e-07;0.00235366162389428
814;06037C;06037C_1470; ;06037C_STUDY9;9.8142209026264e-08;0.00281542839055088
815;06037C;06037C_1471; ;06037C_STUDY9;1.20852746476885e-07;0.00388104598788868
816;06037C;06037C_1472; ;06037C_STUDY9;1.12446991806792e-06;0.0108973662442473
838;06037C;06037C_2418;F;06037C_STUDY10;1.99723217519931e-07;0.00299839485656308
839;06037C;06037C_2419;F;06037C_STUDY10;3.57695171260275e-07;0.00249072161268591
842;06037C;06037C_2542;F;06037C_STUDY10;2.47612661041785e-07;0.00321447203592768
843;06037C;06037C_2543;F;06037C_STUDY10;3.12987822326249e-07;0.00313144049898985
844;06037C;06037C_2544;F;06037C_STUDY10;4.56605448562186e-07;0.0041619851544717
845;06037C;06037C_2545;F;06037C_STUDY10;9.42352016863879e-07;0.0047588575990502
846;06037C;06037C_2612;F;06037C_STUDY10;4.25585994889843e-07;0.00741785208949119
847;06037C;06037C_2613;F;06037C_STUDY10;2.20147967411322e-07;0.0038407015511688
848;06037C;06037C_2614;F;06037C_STUDY10;1.66163317771861e-07;0.00165911951102027
849;06037C;06037C_2615;F;06037C_STUDY10;3.24426537190448e-07;0.00947233755082801
850;06037C;06037C_2696;F;06037C_STUDY10;1.59870523930294e-07;0.00167196525456616
851;06037C;06037C_2697;F;06037C_STUDY10;1.6263857105514e-07;0.0016624596721777
852;06037C;06037C_2698;F;06037C_STUDY10;1.96336031876854e-07;0.00199202701165839
853;06037C;06037C_2699;F;06037C_STUDY10;8.64604999151197e-07;0.00487200716519942
854;06037C;06037C_2700;F;06037C_STUDY10;4.2422243495821e-07;0.00278870640731538
855;06037C;06037C_2771;F;06037C_STUDY10;2.68200210484792e-07;0.00425785804592431
856;06037C;06037C_2772;F;06037C_STUDY10;5.11742655362468e-07;0.00744918379313618
887;06037C;06037C_3202;F;06037C_STUDY10;1.545511167933e-07;0.00467363301947901
888;06037C;06037C_3203;F;06037C_STUDY10;3.40486622008029e-07;0.00524616742620026
889;06037C;06037C_3204;F;06037C_STUDY10;1.9467711354082e-07;0.00269809104155296
890;06037C;06037C_3205;F;06037C_STUDY10;5.7115812523989e-07;0.00369747397959762
899;06037C;06037C_3427;F;06037C_STUDY10;2.55755367106758e-07;0.00267975624114788
900;06037C;06037C_3428;F;06037C_STUDY10;2.22403969019069e-07;0.0020389442712743
901;06037C;06037C_3429;F;06037C_STUDY10;3.66812628271873e-07;0.002562082503669
902;06037C;06037C_3430;F;06037C_STUDY10;1.45935018736054e-07;0.00315016362042408
903;06037C;06037C_3431;F;06037C_STUDY10;5.01948306919076e-07;0.00301616418925271
904;06037C;06037C_3432;F;06037C_STUDY10;2.32778347708518e-07;0.00202405360678051
905;06037C;06037C_3502;F;06037C_STUDY10;3.8847997529956e-07;0.00518668419309348
906;06037C;06037C_3503;F;06037C_STUDY10;3.46630258718506e-07;0.00227373505552381
907;06037C;06037C_3504;F;06037C_STUDY10;1.43122633744497e-07;0.0028305321836906
908;06037C;06037C_3505;F;06037C_STUDY10;3.90602667721396e-06;0.0392686031812467
909;06037C;06037C_3506;F;06037C_STUDY10;5.86891701459535e-07;0.00559994746296474
910;06037C;06037C_3563;F;06037C_STUDY10;2.00452404897078e-07;0.00336857514319374
911;06037C;06037C_3564;F;06037C_STUDY10;8.70607891556574e-07;0.0044515098376938
912;06037C;06037C_3565;F;06037C_STUDY10;2.19346929952735e-07;0.00328022634149204
913;06037C;06037C_3566;F;06037C_STUDY10;2.15529780689394e-07;0.00285011133153274
914;06037C;06037C_3619;F;06037C_STUDY10;4.58312797491089e-07;0.00303436436688121
915;06037C;06037C_3620;F;06037C_STUDY10;2.09455038202577e-07;0.00177223123759999
918;06037C;06037C_3673;F;06037C_STUDY10;5.3691360335506e-07;0.00748440268974806
919;06037C;06037C_3674;F;06037C_STUDY10;2.09363179237698e-07;0.00212324119111307
920;06037C;06037C_3675;F;06037C_STUDY10;1.09207553578017e-06;0.0126919670544516
921;06037C;06037C_3676;F;06037C_STUDY10;1.34905576487654e-06;0.00625538658698682
924;06037C;06037C_3872;F;06037C_STUDY10;1.81469886229024e-07;0.00293149623993521
925;06037C;06037C_3873;F;06037C_STUDY10;1.57479007611983e-08;0.000931860666723441
926;06037C;06037C_3874;F;06037C_STUDY10;5.61900833417894e-07;0.00305050751013791
927;06037C;06037C_3875;F;06037C_STUDY10;4.61795934825204e-09;0.000341052852911091
928;06037C;06037C_3876;F;06037C_STUDY10;8.4139628597768e-09;0.000436947294706945
929;06037C;06037C_3882;F;06037C_STUDY10;1.80761480805813e-06;0.00959668285192012
930;06037C;06037C_3883;F;06037C_STUDY10;9.59914814302465e-08;0.00310779872680501
931;06037C;06037C_3897;F;06037C_STUDY10;3.3186120163009e-07;0.00532695743588242
932;06037C;06037C_3898;F;06037C_STUDY10;6.51652953820303e-10;0.000142013822620296
933;06037C;06037C_3899;F;06037C_STUDY10;3.51303242496215e-07;0.00587132406356137
934;06037C;06037C_3900;F;06037C_STUDY10;2.46794115810189e-07;0.00395897683305425
939;06037C;06037C_3929; ;06037C_STUDY5;0.00517752891937562;0.950081915992998
942;06037C;06037C_3933; ;06037C_FIRM1;0.000239389879197915;0.29294941143939
946;06037C;06037C_3955; ;06037C_FIRM1;3.97977119064308e-05;0.119424395760931
953;06037C;06037C_4003;F;06037C_STUDY10;3.66242920790683e-06;0.0363470585305146
954;06037C;06037C_4004;F;06037C_STUDY10;1.59516389430792e-06;0.0247394809306692
955;06037C;06037C_4005;F;06037C_STUDY10;4.59110128758766e-06;0.0438883735078775
956;06037C;06037C_4006;F;06037C_STUDY10;2.86316981146228e-06;0.0264703986556019
958;06037C;06037C_3996;F;06037C_STUDY10;8.99178212421248e-06;0.0281488399588377
960;06037C;06037C_459; ;06037C_FIRM1;2.27394139074022e-08;0.000747228255963231
962;06037C;06037C_461; ;06037C_FIRM1;3.25285327562597e-08;0.00149444369096361
964;06037C;06037C_463; ;06037C_FIRM1;3.57061685463123e-06;0.00958565891067675
972;06037C;06037C_598; ;06037C_FIRM1;1.17324816528708e-10;9.84148245125781e-05
974;06037C;06037C_600; ;06037C_FIRM1;1.65115579875419e-07;0.00357512279451131
975;06037C;06037C_601; ;06037C_FIRM1;1.20745426102076e-07;0.00469610234905442
978;06037C;06037C_721; ;06037C_STUDY5;2.48027852194355e-05;0.0668910538571292
984;06037C;06037C_860; ;06037C_LOMC38;1.97424333236995e-06;0.0132055606530805
986;06037C;06037C_857; ;06037C_FIRM1;3.81323843612336e-08;0.00292588561765156
987;06037C;06037C_858; ;06037C_FIRM1;6.26218252364197e-07;0.00437791721697761
989;06037C;06037C_862; ;06037C_FIRM1;1.70628936757566e-07;0.00151858585583747
990;06037C;06037C_863; ;06037C_FIRM1;4.59883722214727e-08;0.000982170897243736
1000;06037C;06037C_1080; ;06037C_FIRM1;2.36150299315341e-07;0.00426661798529515
1001;06037C;06037C_1081; ;06037C_FIRM1;2.00207068701275e-07;0.00182903566373301
1002;06037C;06037C_1082; ;06037C_FIRM1;7.78801449996536e-07;0.0042700510155544
1004;06037C;06037C_1219; ;06037C_FIRM1;2.57905981015938e-06;0.0121722086209817
1005;06037C;06037C_1220; ;06037C_FIRM1;6.57062128084362e-06;0.011842623644473
1008;06037C;06037C_1223; ;06037C_FIRM1;1.02415954188473e-05;0.0200391433251649
1012;06037C;06037C_1227; ;06037C_FIRM1;1.08979202195769e-06;0.0303962745673334
1014;06037C;06037C_1229; ;06037C_FIRM1;2.36448840951198e-07;0.00365754037089973
1019;06037C;06037C_1359; ;06037C_LOMC57;2.91789319817326e-07;0.00557602681963112
1029;06037C;06037C_1474; ;06037C_STUDY9;4.98751887789695e-07;0.00679950440746996
1030;06037C;06037C_1475; ;06037C_STUDY6;4.03404328608303e-07;0.0113437467921768
1031;06037C;06037C_1476; ;06037C_STUDY6;6.5463700593682e-07;0.00547185779898635
1032;06037C;06037C_1477; ;06037C_STUDY6;9.26893335417844e-08;0.00241440188536289
1049;06037C;06037C_2420;F;06037C_STUDY10;2.80175754596712e-07;0.00372489060121926
1050;06037C;06037C_2421;F;06037C_STUDY10;2.41955149249407e-07;0.00220963669524853
1051;06037C;06037C_2422;F;06037C_STUDY10;7.17523789717234e-07;0.00413869017516809
1052;06037C;06037C_2423;F;06037C_STUDY10;1.83691099664429e-07;0.00198130544156041
1053;06037C;06037C_2424;F;06037C_STUDY10;3.36884568241658e-07;0.00281492545353701
1057;06037C;06037C_2546;F;06037C_STUDY10;5.55819042347139e-07;0.00356792916504967
1058;06037C;06037C_2547;F;06037C_STUDY10;1.4378110790858e-07;0.00140656792379246
1059;06037C;06037C_2548;F;06037C_STUDY10;1.69338591149426e-07;0.0030704461659768
1060;06037C;06037C_2549;F;06037C_STUDY10;3.11458734358894e-07;0.00226779037334011
1061;06037C;06037C_2550;F;06037C_STUDY10;4.41040128862369e-07;0.00268814269675424
1062;06037C;06037C_2551;F;06037C_STUDY10;3.6590813579096e-07;0.00308698710320673
1063;06037C;06037C_2616;F;06037C_STUDY10;4.09119138566894e-07;0.00269323070323073
1064;06037C;06037C_2617;F;06037C_STUDY10;2.90028538074694e-07;0.00212923495287723
1065;06037C;06037C_2618;F;06037C_STUDY10;2.45316186919808e-06;0.0293552922029021
1066;06037C;06037C_2619;F;06037C_STUDY10;6.19055526840384e-07;0.00342434740317655
1067;06037C;06037C_2620;F;06037C_STUDY10;8.82297172211111e-07;0.00580666997876321
1068;06037C;06037C_2701;F;06037C_STUDY10;6.82498011883581e-07;0.00439693927343125
1069;06037C;06037C_2702;F;06037C_STUDY10;2.08198571272078e-07;0.0030894503699407
1070;06037C;06037C_2703;F;06037C_STUDY10;5.72848875890486e-07;0.00332818773778145
1071;06037C;06037C_2704;F;06037C_STUDY10;2.77269919024548e-07;0.00220075511548983
1072;06037C;06037C_2773;F;06037C_STUDY10;1.19019182420743e-06;0.00613757504377822
1073;06037C;06037C_2774;F;06037C_STUDY10;1.95469056052389e-07;0.00286862954113944
1074;06037C;06037C_2775;F;06037C_STUDY10;1.81292307388503e-07;0.00321104669192544
1101;06037C;06037C_3206;F;06037C_STUDY10;1.50845608004602e-07;0.00368221662780314
1102;06037C;06037C_3207;F;06037C_STUDY10;3.82653979613679e-07;0.00444694007203121
1103;06037C;06037C_3208;F;06037C_STUDY10;7.63990169616591e-06;0.0485424213654296
1104;06037C;06037C_3209;F;06037C_STUDY10;3.2445836950501e-07;0.00234213286226172
1122;06037C;06037C_3433;F;06037C_STUDY10;2.01644297703751e-07;0.00188410116337332
1123;06037C;06037C_3434;F;06037C_STUDY10;3.04079094348708e-07;0.00242265516692568
1124;06037C;06037C_3435;F;06037C_STUDY10;2.30770865528029e-07;0.00189104509587437
1125;06037C;06037C_3436;F;06037C_STUDY10;1.97069766727509e-07;0.00173588250169189
1126;06037C;06037C_3437;F;06037C_STUDY10;1.43650368045201e-07;0.00169529715135104
1127;06037C;06037C_3438;F;06037C_STUDY10;6.39668314761366e-07;0.00353337124502665
1128;06037C;06037C_3439;F;06037C_STUDY10;1.80296638063737e-07;0.00190466794506588
1129;06037C;06037C_3507;F;06037C_STUDY10;4.49256503998186e-07;0.00883242530124153
1130;06037C;06037C_3508;F;06037C_STUDY10;2.45549017563462e-07;0.0024052125178496
1131;06037C;06037C_3509;F;06037C_STUDY10;3.28481519318302e-07;0.00250586416031422
1132;06037C;06037C_3567;F;06037C_STUDY10;1.41532609632122e-07;0.00302696071333357
1133;06037C;06037C_3568;F;06037C_STUDY10;3.12240217681392e-07;0.00670534263966592
1134;06037C;06037C_3569;F;06037C_STUDY10;1.52703569256118e-06;0.00699759512449368
1136;06037C;06037C_3624;F;06037C_STUDY10;3.48137746186694e-07;0.00423572080796577
1137;06037C;06037C_3625;F;06037C_STUDY10;4.19058551415219e-07;0.00435795348221914
1138;06037C;06037C_3626;F;06037C_STUDY10;7.92602804722264e-07;0.011984074364419
1139;06037C;06037C_3677;F;06037C_STUDY10;2.18910372495884e-07;0.00198014193921201
1140;06037C;06037C_3678;F;06037C_STUDY10;3.22961568599567e-07;0.00527457507941094
1141;06037C;06037C_3679;F;06037C_STUDY10;2.29091710934881e-07;0.00261201760148753
1142;06037C;06037C_3680;F;06037C_STUDY10;1.86017587111564e-07;0.00170327481074671
1143;06037C;06037C_3681;F;06037C_STUDY10;3.72588601749158e-07;0.0025392478588603
1148;06037C;06037C_3884;F;06037C_STUDY10;1.24053713079775e-06;0.00790264417429876
1149;06037C;06037C_3885;F;06037C_STUDY10;4.28599378210492e-10;0.000121712699431182
1150;06037C;06037C_3886;F;06037C_STUDY10;6.45739874016726e-07;0.00906710766687892
1151;06037C;06037C_3887;F;06037C_STUDY10;4.40195435658097e-10;0.00011920514308554
1152;06037C;06037C_3888;F;06037C_STUDY10;1.33567709781346e-07;0.00364469719575655
1153;06037C;06037C_3889;F;06037C_STUDY10;1.10575456346851e-07;0.00302270269335534
1154;06037C;06037C_3901;F;06037C_STUDY10;4.41975316789467e-07;0.00888080056690598
1155;06037C;06037C_3902;F;06037C_STUDY10;8.46716829983052e-09;0.000461487760778696
1156;06037C;06037C_3903;F;06037C_STUDY10;3.09042798107839e-06;0.026283142942438
1157;06037C;06037C_3904;F;06037C_STUDY10;1.48211256600916e-08;0.00121292839424838
1158;06037C;06037C_3905;F;06037C_STUDY10;5.90434183322941e-07;0.0171629584871166
1159;06037C;06037C_3906;F;06037C_STUDY10;5.28643795405515e-10;0.000144070216304542
1160;06037C;06037C_3907;F;06037C_STUDY10;1.43203124025604e-07;0.00256665643359704
1161;06037C;06037C_3932; ;06037C_FIRM1;0.00306683189955947;0.574660201126019
1164;06037C;06037C_3957; ;06037C_FIRM1;0.001103327140072;0.333209273659677
1165;06037C;06037C_3958; ;06037C_FIRM1;8.36911590340605e-06;0.0434400351053631
1167;06037C;06037C_3960; ;06037C_FIRM1;1.30212131352891e-05;0.163757051016048
1168;06037C;06037C_3962; ;06037C_FIRM1;0.000581517680984689;0.481979230871819
1169;06037C;06037C_3963; ;06037C_FIRM1;6.85707846059813e-07;0.011235986591899
1172;06037C;06037C_467; ;06037C_FIRM1;6.49290541332448e-07;0.00624286437134123
1175;06037C;06037C_470; ;06037C_FIRM1;5.94834546063794e-08;0.00179616582723938
1179;06037C;06037C_474; ;06037C_FIRM1;6.59820216242224e-08;0.0028356337105179
1180;06037C;06037C_475; ;06037C_FIRM1;7.95205551185063e-07;0.0110537506056489
1181;06037C;06037C_603; ;06037C_FIRM1;1.258315933228e-06;0.00505011581681095
1187;06037C;06037C_609; ;06037C_FIRM1;4.39523910245043e-06;0.0105577172903595
1189;06037C;06037C_611; ;06037C_FIRM1;1.22340179586899e-06;0.00837623480169352
1191;06037C;06037C_613; ;06037C_FIRM1;1.92534344023443e-07;0.00496948847213222
1194;06037C;06037C_730; ;06037C_FIRM1;6.1116338656575e-07;0.00484659817896417
1196;06037C;06037C_732; ;06037C_FIRM1;1.24060852613184e-06;0.0281498584682536
1197;06037C;06037C_727; ;06037C_FIRM1;3.91020648748963e-07;0.0122731554624499
1199;06037C;06037C_729; ;06037C_FIRM1;4.29729425377445e-08;0.000984450048036268
1204;06037C;06037C_737; ;06037C_FIRM1;7.69594407756813e-07;0.00356562029727789
1205;06037C;06037C_868; ;06037C_STUDY3;0.000264367408135513;0.13102148317402
1206;06037C;06037C_869; ;06037C_FIRM1;5.67575912100438e-05;0.0550223516303943
1212;06037C;06037C_1085; ;06037C_FIRM1;1.33613184516435e-07;0.00555407226572457
1213;06037C;06037C_1086; ;06037C_FIRM1;1.64934499480296e-06;0.00791587411610401
1214;06037C;06037C_1087; ;06037C_LOMC38;2.48228843702236e-07;0.00602966866490883
1215;06037C;06037C_1088; ;06037C_FIRM1;7.46997920941794e-06;0.0369440049259234
1216;06037C;06037C_1089; ;06037C_FIRM1;8.75691830515279e-06;0.0116944616841806
1220;06037C;06037C_1230; ;06037C_FIRM1;1.44112391353701e-07;0.00398383519549647
1221;06037C;06037C_1231; ;06037C_FIRM1;3.19513583235675e-06;0.0188819346158621
1223;06037C;06037C_1233; ;06037C_FIRM1;2.77083927358035e-07;0.00497412321688267
1231;06037C;06037C_1371; ;06037C_LOMC58;1.78973864422005e-05;0.0521246058571399
1232;06037C;06037C_1372; ;06037C_LOMC58;1.18291277431126e-05;0.0504066302281057
1233;06037C;06037C_1373; ;06037C_LOMC58;1.48853087011958e-06;0.0105878239410608
1234;06037C;06037C_1374; ;06037C_LOMC58;2.94493202090962e-06;0.0119248046519335
1235;06037C;06037C_1478; ;06037C_STUDY6;1.38797759063891e-07;0.00244192772139244
1236;06037C;06037C_1479; ;06037C_STUDY6;3.96842779082363e-07;0.00331182425458079
1239;06037C;06037C_1484; ;06037C_STUDY6;2.32410911849001e-07;0.00675913595128773
1240;06037C;06037C_1485; ;06037C_STUDY6;1.35118170874193e-07;0.00468370936383259
1251;06037C;06037C_2286;F;06037C_STUDY10;3.9483848013333e-07;0.00655102170922413
1252;06037C;06037C_2287;F;06037C_STUDY10;3.11938720187754e-07;0.00213273795240974
1253;06037C;06037C_2288;F;06037C_STUDY10;9.19676722332952e-07;0.0111241211255154
1254;06037C;06037C_2289;F;06037C_STUDY10;1.89535739991697e-07;0.00386237303935504
1255;06037C;06037C_2290;F;06037C_STUDY10;2.02060618903488e-07;0.0020290880523942
1260;06037C;06037C_2425;F;06037C_STUDY10;2.66465804088512e-07;0.00316952856093277
1261;06037C;06037C_2426;F;06037C_STUDY10;1.94482254300965e-07;0.00373886884452663
1262;06037C;06037C_2427;F;06037C_STUDY10;1.45777903526323e-07;0.00639287872413936
1263;06037C;06037C_2428;F;06037C_STUDY10;2.60182787314989e-07;0.00243496389884613
1266;06037C;06037C_2552;F;06037C_STUDY10;1.60749550559558e-07;0.00171612423102665
1267;06037C;06037C_2553;F;06037C_STUDY10;4.0956888369692e-07;0.00618927762544399
1268;06037C;06037C_2554;F;06037C_STUDY10;1.6170451999642e-07;0.00168531873190705
1269;06037C;06037C_2555;F;06037C_STUDY10;7.00688133292715e-07;0.00466024966790736
1270;06037C;06037C_2621;F;06037C_STUDY10;5.3933968047204e-07;0.00303154077694705
1271;06037C;06037C_2622;F;06037C_STUDY10;4.9743880481401e-07;0.0104554793629568
1272;06037C;06037C_2623;F;06037C_STUDY10;1.88187186722644e-07;0.0019146954980853
1273;06037C;06037C_2624;F;06037C_STUDY10;5.83971768719493e-07;0.00378709680235945
1274;06037C;06037C_2625;F;06037C_STUDY10;2.98900431516813e-07;0.00498169608149314
1275;06037C;06037C_2705;F;06037C_STUDY10;8.17189402368967e-07;0.00453562114583915
1276;06037C;06037C_2706;F;06037C_STUDY10;1.6848375707923e-06;0.011306817141227
1277;06037C;06037C_2707;F;06037C_STUDY10;2.42960595642217e-07;0.00218870467676895
1278;06037C;06037C_2708;F;06037C_STUDY10;2.68325948127313e-07;0.00213163706787011
1279;06037C;06037C_2776;F;06037C_STUDY10;1.15340731099423e-06;0.00941081427535457
1280;06037C;06037C_2777;F;06037C_STUDY10;9.12295490707038e-07;0.00463924740254252
1281;06037C;06037C_2778;F;06037C_STUDY10;3.03640490528778e-07;0.00320748799555784
1323;06037C;06037C_3440;F;06037C_STUDY10;2.0996935745643e-07;0.00239773821577566
1324;06037C;06037C_3441;F;06037C_STUDY10;2.12137592825457e-07;0.00261565094777408
1325;06037C;06037C_3442;F;06037C_STUDY10;2.05246351470123e-07;0.00188115117127306
1326;06037C;06037C_3443;F;06037C_STUDY10;1.75572040461702e-07;0.00179272843113261
1327;06037C;06037C_3444;F;06037C_STUDY10;4.61488070868654e-07;0.00309167045759447
1328;06037C;06037C_3445;F;06037C_STUDY10;3.04847844745382e-07;0.00211918648016183
1329;06037C;06037C_3510;F;06037C_STUDY10;4.57944452136871e-07;0.00641133817027165
1330;06037C;06037C_3511;F;06037C_STUDY10;1.53109112943639e-07;0.00328103939864102
1331;06037C;06037C_3512;F;06037C_STUDY10;1.7983393263421e-07;0.00168516449469401
1332;06037C;06037C_3513;F;06037C_STUDY10;3.11654730467126e-07;0.00242845897110014
1333;06037C;06037C_3570;F;06037C_STUDY10;7.47067133488599e-07;0.00392544811584974
1334;06037C;06037C_3571;F;06037C_STUDY10;6.41751512375777e-07;0.00432156902400083
1335;06037C;06037C_3572;F;06037C_STUDY10;1.86797251444659e-07;0.00298546683085514
1336;06037C;06037C_3573;F;06037C_STUDY10;1.73133003045223e-07;0.0025060495572625
1337;06037C;06037C_3627;F;06037C_STUDY10;4.28758994530654e-07;0.00276068055722969
1338;06037C;06037C_3628;F;06037C_STUDY10;9.51201172938454e-07;0.0118134115344089
1339;06037C;06037C_3629;F;06037C_STUDY10;3.38703557645204e-07;0.00278528594573801
1340;06037C;06037C_3630;F;06037C_STUDY10;2.82161863651709e-07;0.00220149415470465
1341;06037C;06037C_3682;F;06037C_STUDY10;3.5073412618658e-07;0.00261195907332912
1342;06037C;06037C_3683;F;06037C_STUDY10;6.56007387078716e-07;0.00490378546730551
1343;06037C;06037C_3684;F;06037C_STUDY10;5.75570311411866e-07;0.00661481604279432
1351;06037C;06037C_3748;F;06037C_STUDY9;2.80145968645229e-07;0.00547747121724281
1352;06037C;06037C_3909;F;06037C_STUDY10;2.14823103306117e-07;0.00483109683604494
1353;06037C;06037C_3910;F;06037C_STUDY10;3.38786776410416e-11;6.34127286964678e-05
1354;06037C;06037C_3911;F;06037C_STUDY10;1.30715989143937e-06;0.019136886849477
1355;06037C;06037C_3912;F;06037C_STUDY10;4.11934934163583e-07;0.00501811604199965
1360;06037C;06037C_3908;F;06037C_STUDY10;7.41692929295823e-10;0.0002111762370286
1362;06037C;06037C_3936; ;06037C_FIRM1;1.95492118564289e-05;0.0441883648629306
1366;06037C;06037C_3966; ;06037C_FIRM1;2.10950929613318e-06;0.0229733531195726
1370;06037C;06037C_477; ;06037C_FIRM1;1.88042683930689e-05;0.0348218560401166
1371;06037C;06037C_478; ;06037C_FIRM1;2.42026544583496e-07;0.00704292995958085
1373;06037C;06037C_480; ;06037C_FIRM1;4.72348347102525e-08;0.00242490323223255
1374;06037C;06037C_481; ;06037C_FIRM1;0.000156053230057296;0.0659857422450022
1375;06037C;06037C_482; ;06037C_FIRM1;2.02751107281074e-06;0.00604211107282281
1378;06037C;06037C_485; ;06037C_FIRM1;4.06014351028716e-08;0.000758617038994795
1389;06037C;06037C_741; ;06037C_FIRM1;6.86045041220495e-07;0.0106896797834407
1390;06037C;06037C_742; ;06037C_FIRM1;9.10569178813603e-06;0.0741495631904064
1391;06037C;06037C_743; ;06037C_LOMC1;4.64146069134586e-07;0.0040919375991277
1392;06037C;06037C_744; ;06037C_FIRM1;1.12481757241767e-08;0.000553870502980343
1393;06037C;06037C_745; ;06037C_FIRM1;2.40625240621739e-07;0.0046909883444958
1394;06037C;06037C_746; ;06037C_FIRM1;2.59809007729928e-06;0.00660746492424776
1396;06037C;06037C_748; ;06037C_FIRM1;7.96954964243923e-07;0.00614694612959042
1397;06037C;06037C_874; ;06037C_STUDY5;4.59420093648077e-05;0.0736791048343238
1399;06037C;06037C_876; ;06037C_FIRM1;2.53489702117804e-06;0.00719351919487171
1400;06037C;06037C_877; ;06037C_FIRM1;2.11552560358541e-07;0.00288841789440317
1401;06037C;06037C_878; ;06037C_STUDY4;0.000164765710906067;0.110744523461665
1402;06037C;06037C_879; ;06037C_FIRM1;4.44525994680589e-07;0.00439520759647752
1406;06037C;06037C_1094; ;06037C_FIRM1;2.50896641773579e-06;0.0104149047847456
1408;06037C;06037C_1096; ;06037C_FIRM1;5.00645001011435e-08;0.00165332823323101
1411;06037C;06037C_1099; ;06037C_FIRM1;6.86254452375579e-07;0.00337202267559288
1423;06037C;06037C_1375; ;06037C_LOMC58;2.89081463051843e-05;0.065779407250259
1431;06037C;06037C_1383; ;06037C_LOMC58;6.14700184087269e-07;0.00662986803744855
1433;06037C;06037C_1385; ;06037C_LOMC58;7.80420350565691e-06;0.0162295138674419
1434;06037C;06037C_1487; ;06037C_STUDY6;4.58872364106355e-07;0.00618817521655013
1435;06037C;06037C_1488; ;06037C_STUDY6;3.39970483764773e-07;0.00512628542363493
1444;06037C;06037C_2291;F;06037C_STUDY10;3.68839891962125e-07;0.00232304289981634
1445;06037C;06037C_2292;F;06037C_STUDY10;1.54983581523993e-07;0.00171309648149307
1446;06037C;06037C_2293;F;06037C_STUDY10;4.14666146753007e-07;0.0029622269632421
1447;06037C;06037C_2294;F;06037C_STUDY10;2.46534000325482e-07;0.00394247002106417
1448;06037C;06037C_2295;F;06037C_STUDY10;1.86234956345288e-07;0.00168078472186694
1449;06037C;06037C_2296;F;06037C_STUDY10;1.8498190001992e-07;0.00188979177843287
1450;06037C;06037C_2297;F;06037C_STUDY10;1.72287400346249e-07;0.00243690710298107
1456;06037C;06037C_2429;F;06037C_STUDY10;4.37287781096529e-07;0.00752070946736063
1457;06037C;06037C_2430;F;06037C_STUDY10;1.99841224457487e-07;0.00422015431273346
1458;06037C;06037C_2431;F;06037C_STUDY10;3.37963001584285e-07;0.00324796898124549
1461;06037C;06037C_2556;F;06037C_STUDY10;2.87682041744119e-07;0.00616861133373792
1462;06037C;06037C_2557;F;06037C_STUDY10;2.7599890017882e-07;0.00285696480552658
1463;06037C;06037C_2558;F;06037C_STUDY10;2.68913936452009e-07;0.00249306835592374
1464;06037C;06037C_2559;F;06037C_STUDY10;2.82474275081768e-07;0.00222137239508636
1465;06037C;06037C_2560;F;06037C_STUDY10;1.42994622365222e-07;0.00157985415742207
1466;06037C;06037C_2626;F;06037C_STUDY10;1.01747332337254e-06;0.0124696452942752
1467;06037C;06037C_2627;F;06037C_STUDY10;5.04406898471643e-07;0.00360111441801126
1468;06037C;06037C_2628;F;06037C_STUDY10;2.4415999178018e-07;0.00194855542351899
1469;06037C;06037C_2629;F;06037C_STUDY10;1.43103761729435e-07;0.00419968902129641
1470;06037C;06037C_2709;F;06037C_STUDY10;1.83693146027508e-07;0.00179439743509475
1471;06037C;06037C_2710;F;06037C_STUDY10;4.88504610984819e-07;0.00370241420946812
1472;06037C;06037C_2711;F;06037C_STUDY10;5.55134192836704e-07;0.00400725899359119
1473;06037C;06037C_2712;F;06037C_STUDY10;1.97371718968498e-07;0.00181625511449997
1474;06037C;06037C_2713;F;06037C_STUDY10;1.79542439582292e-07;0.00179700702022305
1475;06037C;06037C_2714;F;06037C_STUDY10;5.27738166056224e-07;0.00289831462321074
1476;06037C;06037C_2779;F;06037C_STUDY10;4.33874902228126e-07;0.00516077747387031
1477;06037C;06037C_2780;F;06037C_STUDY10;4.02370687879738e-07;0.00318274583359758
1478;06037C;06037C_2781;F;06037C_STUDY10;7.15082705937675e-07;0.00507571274690363
1515;06037C;06037C_3446;F;06037C_STUDY10;4.39299583376851e-07;0.00253557919140485
1516;06037C;06037C_3447;F;06037C_STUDY10;3.5585867408372e-07;0.00253471493745166
1517;06037C;06037C_3448;F;06037C_STUDY10;2.1637924874085e-07;0.00192250933713792
1518;06037C;06037C_3449;F;06037C_STUDY10;5.47698618902359e-07;0.0037954610249619
1519;06037C;06037C_3450;F;06037C_STUDY10;1.60518084157957e-07;0.00164360942915501
1520;06037C;06037C_3451;F;06037C_STUDY10;1.50275127452915e-07;0.00157330252912551
