OBJECTID;X;Y;cat1;cat2;cat3;org_name;Name;addrln1;addrln2;city;state;post_id;zip;use_type;latitude;longitude;POINT_X;POINT_Y
157255340;-117.952070057607642;34.561619966233025;Education;Public Elementary Schools;;Keppel Union Elementary;Antelope Elementary School;37237 North 100th Street East;;Littlerock;CA;77469;93543;publish;34.56162;-117.95207;6576100.50548647;2026768.42935048
157255341;-117.839590057342605;34.587049966316947;Education;Public Elementary Schools;;Keppel Union Elementary;Lake Los Angeles Elementary School;16310 East Avenue Q;;Palmdale;CA;77470;93591;publish;34.58705;-117.83959;6609949.83969055;2036058.1364928
157255342;-117.957360057824687;34.579719965998216;Education;Public Elementary Schools;;Keppel Union Elementary;Daisy Gibson Elementary School;9650 East Palmdale Boulevard;;Palmdale;CA;77471;93591;publish;34.57972;-117.95736;6574505.06149888;2033354.75771323
157255343;-117.899820057839094;34.498799966642395;Education;Public Elementary Schools;;Keppel Union Elementary;Pearblossom Elementary School;12828 East Avenue W;;Pearblossom;CA;77472;93553;publish;34.4988;-117.89982;6591854.08782439;2003918.34283289
157255345;-118.206100056074163;34.209279966923972;Education;Public Elementary Schools;;La Canada Unified;La Canada Elementary School;4540 Encinas Drive;;La Canada;CA;77474;91011;publish;34.20928;-118.2061;6499357.35385497;1898605.18272473
157255346;-118.217640056344877;34.221719966663279;Education;Public Elementary Schools;;La Canada Unified;Palm Crest Elementary School;5025 Palm Drive;;La Canada;CA;77475;91011;publish;34.22172;-118.21764;6495878.11835939;1903139.66676597
157255347;-118.188280056798064;34.208249966238967;Education;Public Elementary Schools;;La Canada Unified;Paradise Canyon Elementary School;471 Knight Way;;La Canada;CA;77476;91011;publish;34.20825;-118.18828;6504744.40410447;1898219.7783118
157255349;-118.170120057647395;34.671919965624099;Education;Public Elementary Schools;;Lancaster Elementary;John and Jacquelyn Miller Elementary School;43420 22nd Street West;;Lancaster;CA;77478;93536;publish;34.67192;-118.17012;6510520.59793264;2066949.44413264
157255350;-118.143620057096413;34.689319966233256;Education;Public Elementary Schools;;Lancaster Elementary;Early Childhood Education;808 W. Avenue J;;Lancaster;CA;77479;93534;publish;34.68932;-118.14362;6518497.35396072;2073269.39048223
157255352;-118.099210057857889;34.698509965858428;Education;Public Elementary Schools;;Lancaster Elementary;Discovery;44910 17th Street East;;Lancaster;CA;77481;93535;publish;34.69851;-118.09921;6531850.53985272;2076597.78966531
157255355;-118.159000057242267;34.709119966065693;Education;Public Elementary Schools;;Lancaster Elementary;Desert View Elementary School;1555 West Avenue H-10;;Lancaster;CA;77484;93534;publish;34.70912;-118.159;6513885.44290897;2080482.17986239
157255356;-118.123760057830282;34.690459966295833;Education;Public Elementary Schools;;Lancaster Elementary;El Dorado Elementary School;361 East Pondera;;Lancaster;CA;77485;93535;publish;34.69046;-118.12376;6524467.88663906;2073676.3312694
157255357;-118.128150057799985;34.680789966068808;Education;Public Elementary Schools;;Lancaster Elementary;Joshua Elementary School;43926 North Second Street, East;;Lancaster;CA;77486;93535;publish;34.68079;-118.12815;6523143.76067838;2070158.7792494
157255358;-118.1214400568429;34.699039965846964;Education;Public Elementary Schools;;Lancaster Elementary;Linda Verde Elementary School;44924 North Fifth Street, East;;Lancaster;CA;77487;93535;publish;34.69904;-118.12144;6525169.05419996;2076798.00645648
157255359;-118.145260057174937;34.713089966205722;Education;Public Elementary Schools;;Lancaster Elementary;Mariposa Elementary School;737 West Avenue H-6;;Lancaster;CA;77488;93534;publish;34.71309;-118.14526;6518016.86213955;2081920.73866506
157255360;-118.152730056932526;34.698739965538117;Education;Public Elementary Schools;;Lancaster Elementary;Monte Vista Elementary School;1235 West Kettering Street;;Lancaster;CA;77489;93534;publish;34.69874;-118.15273;6515764.0487318;2076701.65297465
157255362;-118.115210057797285;34.678869966278398;Education;Public Elementary Schools;;Lancaster Elementary;Sierra Elementary School;747 West Avenue J-12;;Lancaster;CA;77491;93534;publish;34.67887;-118.11521;6527033.19318822;2069455.32461956
157255363;-118.153100057515104;34.6822399659913;Education;Public Elementary Schools;;Lancaster Elementary;Sunnydale Elementary School;1233 West Avenue J-8;;Lancaster;CA;77492;93534;publish;34.68224;-118.1531;6515643.69136097;2070696.9710864
157255364;-118.193350056816939;34.671139965667479;Education;Public Elementary Schools;;Lancaster Elementary;Nancy Cory Elementary School;3540 West Avenue K-4;;Lancaster;CA;77493;93536;publish;34.67114;-118.19335;6503535.53185031;2066678.20714231
157255365;-118.103680057193912;34.68434996610889;Education;Public Elementary Schools;;Lancaster Elementary;Lincoln Elementary School;44021 15th Street, East;;Lancaster;CA;77494;93535;publish;34.68435;-118.10368;6530501.66722238;2071445.88756756
157255366;-118.113660057330009;34.671399965544843;Education;Public Elementary Schools;;Lancaster Elementary;Jack Northrop Elementary School;835 East Avenue K-4;;Lancaster;CA;77495;93535;publish;34.6714;-118.11366;6527496.11647497;2066736.23852231
157255367;-118.144380057689958;34.687819965516688;Education;Public Elementary Schools;;Lancaster Elementary;Lancaster Alternative and Virtual Academies;44310 Hardwood Avenue;;Lancaster;CA;77496;93534;publish;34.68782;-118.14438;6518268.10966855;2072723.82201956
157255368;-118.194670057528313;34.682939965830599;Education;Public Elementary Schools;;Lancaster Elementary;West Wind Elementary School;44044 36th Street, West;;Lancaster;CA;77497;93536;publish;34.68294;-118.19467;6503146.96274555;2070973.34028432
157255372;-118.755270055587232;34.161289966448294;Education;Public Elementary Schools;;Las Virgenes Unified;Mariposa School of Global Education;6050 North Calmfield Avenue;;Agoura;CA;77501;91301;publish;34.16129;-118.75527;6333190.2012818;1881935.24920115
157255373;-118.787770055161374;34.163599966588741;Education;Public Elementary Schools;;Las Virgenes Unified;Buttercup Pre-School;6098 Reyes Adobe Road;;Agoura Hills;CA;77502;91301;publish;34.1636;-118.78777;6323365.26555113;1882851.33759207
157255379;-118.617770056104405;34.1420299662011;Education;Public Elementary Schools;;Las Virgenes Unified;Chaparral Elementary School;22601 Liberty Bell Road;;Woodland Hills;CA;77508;91302;publish;34.14203;-118.61777;6374742.28615648;1874642.22277673
157255380;-118.665880055159917;34.153689966661851;Education;Public Elementary Schools;;Las Virgenes Unified;Round Meadow Elementary School;5151 Round Meadow Road;;Calabasas;CA;77509;91302;publish;34.15369;-118.66588;6360213.22860047;1878978.36863197
157255381;-118.813940055392791;34.143519966278319;Education;Public Elementary Schools;;Las Virgenes Unified;White Oak Elementary School;31761 West Village School Road;;Westlake Village;CA;77510;91361;publish;34.14352;-118.81394;6315389.68504563;1875607.17261848
157255382;-118.787770055161374;34.163599966588741;Education;Public Elementary Schools;;Las Virgenes Unified;Yerba Buena Elementary School;6098 Reyes Adobe Road;;Agoura Hills;CA;77511;91301;publish;34.1636;-118.78777;6323365.26555113;1882851.33759207
157255384;-118.698280055163607;34.16324996669654;Education;Public Elementary Schools;;Las Virgenes Unified;Lupin Hill Elementary School;26210 Adamor Road;;Calabasas;CA;77513;91302;publish;34.16325;-118.69828;6350435.16908839;1882523.85858823
157255385;-118.755270055587232;34.161289966448294;Education;Public Elementary Schools;;Las Virgenes Unified;Sumac Elementary School;6050 North Calmfield Avenue;;Agoura;CA;77514;91301;publish;34.16129;-118.75527;6333190.2012818;1881935.24920115
157255386;-118.757320055539466;34.159179966409397;Education;Public Elementary Schools;;Las Virgenes Unified;Willow Elementary School;29026 Laro Drive;;Agoura;CA;77515;91301;publish;34.15918;-118.75732;6332564.27307172;1881172.06962514
157255387;-118.653140056120762;34.140699966836294;Education;Public Elementary Schools;;Las Virgenes Unified;Bay Laurel Elementary School;24740 Paseo Primario;;Calabasas;CA;77516;91302;publish;34.1407;-118.65314;6364036.85021831;1874225.88076164
157255391;-118.346960055688115;33.890959967210918;Education;Public Elementary Schools;;Lawndale Elementary;William Anderson Elementary School;4130 West 154th Street;;Lawndale;CA;77520;90260;publish;33.89096;-118.34696;6456369.54383339;1782880.03556655
157255392;-118.359540055716963;33.900639967199005;Education;Public Elementary Schools;;Lawndale Elementary;Billy Mitchell Elementary School;14429 Condon Avenue;;Lawndale;CA;77521;90260;publish;33.90064;-118.35954;6452564.18727088;1786416.21025273
157255393;-118.355610056276646;33.898569967170729;Education;Public Elementary Schools;;Lawndale Elementary;Lucille J. Smith Elementary School;4521 West 147th Street;;Lawndale;CA;77522;90260;publish;33.89857;-118.35561;6453754.11632147;1785658.65107231
157255394;-118.338380055776767;33.890859967145126;Education;Public Elementary Schools;;Lawndale Elementary;Mark Twain Elementary School;3728 West 154th Street;;Lawndale;CA;77523;90260;publish;33.89086;-118.33838;6458973.4024708;1782834.76630014
157255395;-118.334130056236589;33.894469967197601;Education;Public Elementary Schools;;Lawndale Elementary;F. D. Roosevelt Elementary School;3533 West Marine Boulevard;;Lawndale;CA;77524;90260;publish;33.89447;-118.33413;6460267.62199523;1784144.20856315
157255397;-118.355440055917683;33.878439966791419;Education;Public Elementary Schools;;Lawndale Elementary;William Green Elementary School;4520 West 168th Street;;Lawndale;CA;77526;90260;publish;33.87844;-118.35544;6453779.80130947;1778332.72838822
157255399;-118.34661005598241;33.940959967370439;Education;Public Elementary Schools;;Lennox;Dolores Huerta Elementary School;4125 West 105th Street;;Lennox;CA;77528;90304;publish;33.94096;-118.34661;6456538.51101513;1801075.70422764
157255403;-118.363950056473101;33.936729966845121;Education;Public Elementary Schools;;Lennox;Buford Elementary School;4919 West 109th Street;;Lennox;CA;77532;90304;publish;33.93673;-118.36395;6451273.48709638;1799554.91297789
157255404;-118.365840055853056;33.941249967018798;Education;Public Elementary Schools;;Lennox;Felton Elementary School;10417 Felton Avenue;;Lennox;CA;77533;90304;publish;33.94125;-118.36584;6450706.18344097;1801201.91132431
157255405;-118.359100055749906;33.942569966610328;Education;Public Elementary Schools;;Lennox;Jefferson Elementary School;10322 Condon Avenue;;Lennox;CA;77534;90304;publish;33.94257;-118.3591;6452752.22265597;1801674.91333106
157255406;-118.350180056128664;33.935299967098594;Education;Public Elementary Schools;;Lennox;Moffett Elementary School;11050 Larch Avenue;;Lennox;CA;77535;90304;publish;33.9353;-118.35018;6455448.50696155;1799019.67028198
157255408;-118.084340056661645;33.929789967661826;Education;Public Elementary Schools;;Little Lake City Elementary;Cresson Elementary School;11650 East Cresson Street;;Norwalk;CA;77537;90650;publish;33.92979;-118.08434;6536085.33223614;1796840.16873547
157255409;-118.081870056613667;33.954519966760273;Education;Public Elementary Schools;;Little Lake City Elementary;Jersey Avenue Elementary School;9400 Jersey Avenue;;Santa Fe Springs;CA;77538;90670;publish;33.95452;-118.08187;6536841.94981739;1805839.33807306
157255411;-118.076960056294666;33.92970996739237;Education;Public Elementary Schools;;Little Lake City Elementary;Lakeland Elementary School;11224 Bombardier Avenue;;Norwalk;CA;77540;90650;publish;33.92971;-118.07696;6538324.07283738;1796809.25869231
157255413;-118.088640056815493;33.944319967552616;Education;Public Elementary Schools;;Little Lake City Elementary;Lakeview Elementary School;11500 East Joslin Street;;Santa Fe Springs;CA;77542;90670;publish;33.94432;-118.08864;6534785.56679106;1802129.07843323
157255414;-118.076340056028457;33.920699967564332;Education;Public Elementary Schools;;Little Lake City Elementary;Paddison Elementary School;12100 Crewe Street;;Norwalk;CA;77543;90650;publish;33.9207;-118.07634;6538509.66334547;1793530.17404315
157255415;-118.100430056954394;33.924879967474411;Education;Public Elementary Schools;;Little Lake City Elementary;Studebaker Elementary School;11800 Halcourt Avenue;;Norwalk;CA;77544;90650;publish;33.92488;-118.10043;6531202.5591933;1795057.79598789
157255416;-118.086100056856978;33.921489967222939;Education;Public Elementary Schools;;Little Lake City Elementary;William W. Orr Elementary School;12130 South Jersey Avenue;;Norwalk;CA;77545;90650;publish;33.92149;-118.0861;6535548.83954272;1793820.06519565
157255418;-118.201350055907014;33.770249967266466;Education;Public Elementary Schools;;Long Beach Unified;Chavez Elementary School;730 West Third Street;;Long Beach;CA;77547;90802;publish;33.77025;-118.20135;6500473.44381438;1738830.07543831
157255419;-118.194830055885546;33.848379966854722;Education;Public Elementary Schools;;Long Beach Unified;Dooley Elementary School;5075 Long Beach Boulevard;;Long Beach;CA;77548;90805;publish;33.84838;-118.19483;6502510.19466214;1767259.73117732
157255439;-118.190780056113795;33.852859967212162;Education;Public Elementary Schools;;Long Beach Unified;Addams Elementary School;5320 Pine Avenue;;Long Beach;CA;77568;90805;publish;33.85286;-118.19078;6503743.07014914;1768887.75449607
157255440;-118.178530056139294;33.8458499675871;Education;Public Elementary Schools;;Long Beach Unified;Barton Elementary School;1100 East Del Amo Boulevard;;Long Beach;CA;77569;90807;publish;33.84585;-118.17853;6507458.0495958;1766329.80980881
157255441;-118.201320055772001;33.81070996720198;Education;Public Elementary Schools;;Long Beach Unified;Birney Elementary School;710 West Spring Street;;Long Beach;CA;77570;90806;publish;33.81071;-118.20132;6500512.05200489;1753554.54664548
157255442;-118.129330056798196;33.796089967378407;Education;Public Elementary Schools;;Long Beach Unified;Bixby Elementary School;5251 East Stearns Street;;Long Beach;CA;77571;90815;publish;33.79609;-118.12933;6522374.77501164;1748197.96647939
157255443;-118.145070056202158;33.783999966994017;Education;Public Elementary Schools;;Long Beach Unified;Bryant Elementary School;4101 East Fountain Street;;Long Beach;CA;77572;90804;publish;33.784;-118.14507;6517585.99521914;1743804.6110929
157255444;-118.164720055721318;33.77265996703769;Education;Public Elementary Schools;;Long Beach Unified;Burbank Elementary School;501 Junipero Avenue;;Long Beach;CA;77573;90814;publish;33.77266;-118.16472;6511607.93237214;1739686.87031265
157255445;-118.122110056534737;33.821219967698134;Education;Public Elementary Schools;;Long Beach Unified;Burcham Elementary School;5610 East Monlaco Road;;Long Beach;CA;77574;90808;publish;33.82122;-118.12211;6524579.60459147;1757340.70114665
157255446;-118.185600055868051;33.797279966986487;Education;Public Elementary Schools;;Long Beach Unified;Bobbie Smith Elementary School;565 East Hill Street;;Long Beach;CA;77575;90806;publish;33.79728;-118.1856;6505278.54444039;1748657.8218589
