OBJECTID;COMID;PERMANENT_;AREASQKM;REACHCODE;FTYPE;FCODE;OBJECTID_1;DESCRIPTIO;HYDROGRAPH;Shapearea;Shapelen;InLA
180;27684830;27684830;0.002;1,81E+13;390;39001;2043;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;21987.3488112908;624.719621216344;Yes
289;27928826;27928826;0.002; ;361;36100;2152;Playa; ;16446.6675630852;626.648950701324;Yes
125;27912486;27912486;0.002;1,81E+13;390;39001;1988;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;24646.4777708209;628.337148286627;Yes
388;27923328;27923328;0.001;1,81E+13;390;39001;2251;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;15964.4036222678;628.490191407898;Yes
837;27687848;27687848;0.003;1,81E+13;390;39001;2700;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;27524.7978063446;629.205199904758;Yes
1082;27916180;27916180;0.002;1,81E+13;390;39001;2945;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;22276.904430701;631.610377547592;Yes
1074;27912462;27912462;0.002;1,81E+13;390;39001;2937;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;24992.222889081;632.609996474493;Yes
779;27927662;27927662;0.002; ;361;36100;2642;Playa; ;18279.6401672438;632.741640001136;Yes
128;132735472;132735472;0.002;1,81E+13;390;39001;1991;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;20499.5368412054;636.720101683456;Yes
1070;27903904;27903904;0.002;1,81E+13;390;39001;2933;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25162.1076837934;636.842307596758;Yes
556;27928986;27928986;0.002; ;361;36100;2419;Playa; ;25566.6337951319;636.966291340855;Yes
439;27111513;27111513;0.002;1,81E+13;390;39001;2302;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;22516.5932081992;638.678557807134;Yes
603;27891044;27891044;0.002;1,81E+13;390;39001;2466;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;23723.7014953181;639.568059989923;Yes
198;27915584;27915584;0.001;1,81E+13;390;39001;2061;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11929.4523408723;639.631592008343;Yes
339;27933526;27933526;0.003;1,81E+13;390;39001;2202;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;28579.5380781863;640.074898092371;Yes
607;27912020;27912020;0.002;1,81E+13;390;39004;2470;Lake/Pond: Hydrographic Category = Perennial;Perennial;25586.9522739931;640.304221828091;Yes
780;27928844;27928844;0.002; ;361;36100;2643;Playa; ;20946.8412116626;642.965490659935;Yes
734;27558195;27558195;0.001;1,81E+13;390;39001;2597;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;16125.0768176412;643.534140816865;Yes
643;27558205;27558205;0.002;1,81E+13;436;43613;2506;Reservoir: Reservoir Type = Water Storage;;;;
917;27903960;27903960;0.002;1,81E+13;390;39001;2780;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;26006.3757751149;645.244108668748;Yes
1039;27903828;27903828;0.002;1,81E+13;390;39001;2902;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;26010.0597804066;645.315262629606;Yes
757;27108581;27108581;0.002;1,81E+13;390;39004;2620;Lake/Pond: Hydrographic Category = Perennial;Perennial;21438.3272453518;646.407678163624;Yes
642;27558203;27558203;0.002;1,81E+13;436;43613;2505;Reservoir: Reservoir Type = Water Storage;;;;
663;132735656;132735656;0.002;1,81E+13;436;43613;2526;Reservoir: Reservoir Type = Water Storage;;;;
351;27558193;27558193;0.002;1,81E+13;390;39001;2214;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;19784.9439716093;651.578174427641;Yes
834;27108027;27108027;0.002;1,81E+13;390;39004;2697;Lake/Pond: Hydrographic Category = Perennial;Perennial;17867.6624963449;652.090363492066;Yes
123;27895960;27895960;0.002;1,81E+13;390;39004;1986;Lake/Pond: Hydrographic Category = Perennial;Perennial;23746.6664521259;653.472619688595;Yes
340;27937096;27937096;0.002;1,81E+13;390;39004;2203;Lake/Pond: Hydrographic Category = Perennial;Perennial;23234.9146037879;658.524006856901;Yes
99;121540685;121540685;0.002;1,81E+13;390;39004;1962;Lake/Pond: Hydrographic Category = Perennial;Perennial;23987.115962344;658.967304101945;Yes
904;27095145;27095145;0.003;1,81E+13;390;39004;2767;Lake/Pond: Hydrographic Category = Perennial;Perennial;31248.2323332697;659.610006017205;Yes
980;132735448;132735448;0.002;1,81E+13;390;39001;2843;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25248.7433188603;661.101692529252;Yes
801;27687768;27687768;0.002;1,81E+13;390;39001;2664;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;26313.0859832245;661.177533666168;Yes
981;27928568;27928568;0.002; ;361;36100;2844;Playa; ;23880.1328691249;661.399973996934;Yes
406;27891042;27891042;0.002;1,81E+13;390;39001;2269;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;26273.9072921324;662.367787286715;Yes
814;132735532;132735532;0.003;1,81E+13;390;39001;2677;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30233.0598248306;664.854642089097;Yes
188;27108569;27108569;0.003;1,81E+13;390;39004;2051;Lake/Pond: Hydrographic Category = Perennial;Perennial;32519.6091915457;665.572521481485;Yes
951;132735554;132735554;0.002;1,81E+13;390;39001;2814;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25866.0433730685;665.623952075683;Yes
1071;27903928;27903928;0.002;1,81E+13;390;39001;2934;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;20000.4483574261;668.831586828419;Yes
163;132735564;132735564;0.002;1,81E+13;436;43613;2026;Reservoir: Reservoir Type = Water Storage;;;;
858;27928858;27928858;0.002; ;361;36100;2721;Playa; ;26502.2641740983;670.179489211804;Yes
717;27916196;27916196;0.003;1,81E+13;390;39001;2580;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;28066.9880138978;670.214211273792;Yes
280;27559557;27559557;0.002;1,81E+13;390;39004;2143;Lake/Pond: Hydrographic Category = Perennial;Perennial;24063.1930565784;671.515038814377;Yes
382;27912398;27912398;0.003;1,81E+13;390;39001;2245;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;28824.4578612693;673.645250252979;Yes
733;27557377;27557377;0.002;1,81E+13;390;39004;2596;Lake/Pond: Hydrographic Category = Perennial;Perennial;23185.929343118;674.669852897152;Yes
191;27556959;27556959;0.003;1,81E+13;390;39004;2054;Lake/Pond: Hydrographic Category = Perennial;Perennial;27643.9495008602;674.831615382748;Yes
943;27832570;27832570;0.002;1,81E+13;390;39001;2806;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;20684.8209574299;678.32078173634;Yes
949;27937116;27937116;0.002;1,81E+13;390;39004;2812;Lake/Pond: Hydrographic Category = Perennial;Perennial;17940.0629402381;679.649543574762;Yes
640;27686576;27686576;0.003;1,81E+13;436;43613;2503;Reservoir: Reservoir Type = Water Storage;;;;
227;27903884;27903884;0.003;1,81E+13;390;39001;2090;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;29221.2312779275;684.113135719874;Yes
844;27915720;27915720;0.003;1,81E+13;390;39001;2707;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;29229.4186809173;684.348059484623;Yes
579;27916772;27916772;0.002;1,81E+13;390;39004;2442;Lake/Pond: Hydrographic Category = Perennial;Perennial;25565.3027488027;685.161654907837;Yes
582;27922898;27922898;0.001;1,81E+13;390;39001;2445;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;15782.4008024426;685.247763330793;Yes
887;132735458;132735458;0.002;1,81E+13;390;39001;2750;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25875.3271839644;686.65768805092;Yes
268;132735491;132735491;0.002;1,81E+13;390;39001;2131;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;22714.0798702755;686.838547212478;Yes
377;27116447;27116447;0.002;1,81E+13;390;39004;2240;Lake/Pond: Hydrographic Category = Perennial;Perennial;23488.7640225603;686.857898766101;Yes
586;132735646;132735646;0.002;1,81E+13;390;39001;2449;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;25880.5536077476;688.284094482933;Yes
1040;27903846;27903846;0.003;1,81E+13;390;39001;2903;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;29715.2846831035;691.310183594848;Yes
621;27092355;27092355;0.002;1,81E+13;390;39001;2484;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;19740.1202499323;691.880381117323;Yes
152;27912546;27912546;0.003;1,81E+13;390;39001;2015;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;29539.7569360937;692.192985910055;Yes
714;27912458;27912458;0.002;1,81E+13;390;39001;2577;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;22546.4513948022;692.431151313785;Yes
572;27903864;27903864;0.003;1,81E+13;390;39001;2435;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30014.882467799;693.55142277087;Yes
338;27916210;27916210;0.003;1,81E+13;390;39004;2201;Lake/Pond: Hydrographic Category = Perennial;Perennial;34329.6371379356;696.030366715674;Yes
231;27915670;27915670;0.003;1,81E+13;390;39001;2094;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30011.6333948667;698.573285770057;Yes
975;27915650;27915650;0.003;1,81E+13;390;39001;2838;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30497.7080260436;698.648490745657;Yes
510;27095111;27095111;0.002;1,81E+13;390;39004;2373;Lake/Pond: Hydrographic Category = Perennial;Perennial;25170.9167266023;700.588167563278;Yes
1081;27913480;27913480;0.003;1,81E+13;390;39001;2944;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;35093.2081885908;703.157502174294;Yes
784;27688402;27688402;0.003;1,81E+13;436;43613;2647;Reservoir: Reservoir Type = Water Storage;;;;
432;27558201;27558201;0.002;1,81E+13;436;43613;2295;Reservoir: Reservoir Type = Water Storage;;;;
1068;27903874;27903874;0.003;1,81E+13;390;39001;2931;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;31069.9959752345;705.505398594523;Yes
583;27937120;27937120;0.003;1,81E+13;390;39004;2446;Lake/Pond: Hydrographic Category = Perennial;Perennial;28911.124116525;705.667688008937;Yes
864;27106595;27106595;0.002;1,81E+13;390;39001;2727;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;24626.3425507841;707.848171407645;Yes
217;27561809;27561809;0.003;1,81E+13;436;43613;2080;Reservoir: Reservoir Type = Water Storage;;;;
127;27916204;27916204;0.003;1,81E+13;390;39001;1990;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;29029.1414851513;709.495264998584;Yes
392;132735531;132735531;0.002;1,81E+13;390;39001;2255;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;23257.4371040241;712.010466911135;Yes
354;27903872;27903872;0.003;1,81E+13;390;39001;2217;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;31849.2029902722;713.989899416911;Yes
450;27915724;27915724;0.003;1,81E+13;390;39001;2313;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;31597.0678951424;714.207461244577;Yes
991;27686628;27686628;0.003;1,81E+13;390;39001;2854;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;33212.9290523719;714.738344364875;Yes
1000;27912388;27912388;0.002;1,81E+13;390;39004;2863;Lake/Pond: Hydrographic Category = Perennial;Perennial;25030.4547900233;714.902606551778;Yes
712;27903902;27903902;0.003;1,81E+13;390;39001;2575;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;31479.320971536;715.100803641055;Yes
244;27684844;27684844;0.003;1,81E+13;436;43613;2107;Reservoir: Reservoir Type = Water Storage;;;;
897;27687694;27687694;0.003;1,81E+13;436;43613;2760;Reservoir: Reservoir Type = Water Storage;;;;
1042;27912400;27912400;0.003;1,81E+13;390;39001;2905;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;31974.0246278055;716.227053243713;Yes
321;27687702;27687702;0.003;1,81E+13;436;43613;2184;Reservoir: Reservoir Type = Water Storage;;;;
581;27922772;27922772;0.002;1,81E+13;390;39001;2444;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;24278.8939121984;719.592882005032;Yes
220;27686854;27686854;0.003;1,81E+13;390;39004;2083;Lake/Pond: Hydrographic Category = Perennial;Perennial;29980.72314663;719.927248577539;Yes
1001;27912460;27912460;0.003;1,81E+13;390;39001;2864;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32351.2474632368;720.307588980094;Yes
918;27908098;27908098;0.003;1,81E+13;390;39001;2781;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;35401.8702188871;721.018162382888;Yes
654;27562001;27562001;0.002;1,81E+13;390;39004;2517;Lake/Pond: Hydrographic Category = Perennial;Perennial;22521.3231498921;721.471782213538;Yes
265;27895982;27895982;0.004;1,81E+13;390;39004;2128;Lake/Pond: Hydrographic Category = Perennial;Perennial;40115.0625396676;725.74843172865;Yes
720;27937118;27937118;0.003;1,81E+13;390;39004;2583;Lake/Pond: Hydrographic Category = Perennial;Perennial;33507.776994437;727.675356913868;Yes
471;27912500;27912500;0.003;1,81E+13;390;39001;2334;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;33117.0268865065;730.298510029403;Yes
896;27928846;27928846;0.003; ;361;36100;2759;Playa; ;34856.1381143326;731.814278245453;Yes
945;27912498;27912498;0.003;1,81E+13;390;39001;2808;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32707.6500479753;734.346369844682;Yes
755;27687370;27687370;0.003;1,81E+13;390;39001;2618;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32854.7675054256;736.868700963457;Yes
1048;27916114;27916114;0.003;1,81E+13;390;39001;2911;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32525.9725448363;738.273744454432;Yes
727;27687720;27687720;0.002;1,81E+13;436;43613;2590;Reservoir: Reservoir Type = Water Storage;;;;
758;27109741;27109741;0.003;1,81E+13;390;39004;2621;Lake/Pond: Hydrographic Category = Perennial;Perennial;27077.932897144;741.802283827398;Yes
319;27686098;27686098;0.003;1,81E+13;436;43613;2182;Reservoir: Reservoir Type = Water Storage;;;;
960;27693194;27693194;0.003;1,81E+13;390;39004;2823;Lake/Pond: Hydrographic Category = Perennial;Perennial;31738.9140980015;744.486212328255;Yes
646;27684840;27684840;0.003;1,81E+13;390;39001;2509;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;29286.4620048165;744.927614085623;Yes
772;27922768;27922768;0.003;1,81E+13;390;39001;2635;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;31771.4885631093;745.800925632608;Yes
687;27686112;27686112;0.003;1,81E+13;436;43613;2550;Reservoir: Reservoir Type = Water Storage;;;;
385;27913096;27913096;0.003;1,81E+13;390;39001;2248;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;27222.0044195733;748.091066856289;Yes
269;132735558;132735558;0.002;1,81E+13;390;39001;2132;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;23110.1525757986;749.080144711928;Yes
753;27555963;27555963;0.004;1,81E+13;436;43613;2616;Reservoir: Reservoir Type = Water Storage;;;;
835;27109745;27109745;0.003;1,81E+13;390;39004;2698;Lake/Pond: Hydrographic Category = Perennial;Perennial;32087.8872487933;750.662723134425;Yes
688;27693242;27693242;0.003;1,81E+13;436;43613;2551;Reservoir: Reservoir Type = Water Storage;;;;
509;27560193;27560193;0.004;1,81E+13;436;43613;2372;Reservoir: Reservoir Type = Water Storage;;;;
860;27561817;27561817;0.003;1,81E+13;436;43613;2723;Reservoir: Reservoir Type = Water Storage;;;;
628;27913062;27913062;0.003;1,81E+13;390;39001;2491;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;35984.0069046756;760.250460967545;Yes
630;27915640;27915640;0.003;1,81E+13;390;39001;2493;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;36000.0308234333;762.240689691873;Yes
691;27687704;27687704;0.004;1,81E+13;436;43613;2554;Reservoir: Reservoir Type = Water Storage;;;;
383;27912482;27912482;0.003;1,81E+13;390;39001;2246;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;36861.5942591571;768.244562684109;Yes
931;27686786;27686786;0.002;1,81E+13;390;39001;2794;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;18607.6675864289;768.409659972272;Yes
490;27116457;27116457;0.002;1,81E+13;390;39004;2353;Lake/Pond: Hydrographic Category = Perennial;Perennial;21197.2800470183;768.970585363609;Yes
326;27106573;27106573;0.003;1,81E+13;390;39001;2189;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;35935.5391611686;769.042994945324;Yes
170;27928862;27928862;0.004; ;361;36100;2033;Playa; ;40120.8699675718;773.572903642721;Yes
130;27686774;27686774;0.003;1,81E+13;436;43613;1993;Reservoir: Reservoir Type = Water Storage;;;;
657;27913018;27913018;0.003;1,81E+13;390;39001;2520;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;31405.2031782771;776.423196210892;Yes
288;27927656;27927656;0.002; ;361;36100;2151;Playa; ;24225.7336945677;777.158164829061;Yes
611;27915714;27915714;0.003;1,81E+13;390;39001;2474;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;37587.7870492651;778.461876811495;Yes
954;27684444;27684444;0.004;1,81E+13;436;43613;2817;Reservoir: Reservoir Type = Water Storage;;;;
475;27922806;27922806;0.002;1,81E+13;390;39001;2338;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;17157.256775996;780.961218987984;Yes
1009;132735482;132735482;0.004;1,81E+13;390;39001;2872;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;37955.7298439527;782.917970707904;Yes
849;132735493;132735493;0.003;1,81E+13;390;39001;2712;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32108.7772720045;783.154205336434;Yes
828;27686562;27686562;0.002;1,81E+13;390;39004;2691;Lake/Pond: Hydrographic Category = Perennial;Perennial;25674.1290100178;785.951662191175;Yes
202;132735581;132735581;0.003;1,81E+13;390;39001;2065;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;30312.8892879925;786.437151757177;Yes
314;132735533;132735533;0.003;1,81E+13;390;39001;2177;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32411.1077993475;788.56109109967;Yes
380;27559599;27559599;0.004;1,81E+13;390;39004;2243;Lake/Pond: Hydrographic Category = Perennial;Perennial;38311.7373992261;788.588379513071;Yes
1004;27913088;27913088;0.003;1,81E+13;390;39001;2867;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;37039.7720431324;790.190397020401;Yes
161;27922914;27922914;0.001;1,81E+13;390;39001;2024;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11339.219644432;791.941715879138;Yes
524;132735652;132735652;0.003;1,81E+13;436;43613;2387;Reservoir: Reservoir Type = Water Storage;;;;
131;27686800;27686800;0.003;1,81E+13;436;43613;1994;Reservoir: Reservoir Type = Water Storage;;;;
482;27928822;27928822;0.003; ;361;36100;2345;Playa; ;28969.0641178826;797.687554544126;Yes
342;132735598;132735598;0.003;1,81E+13;390;39001;2205;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;32982.9512804152;798.215423518831;Yes
